brand,dealer_number,dealer_name,address,city,state_region,country,country_code,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,super_region,region,sap_number
New Holland AG,911-0N0998A,Brim Tractor Company,4720 Ridge Drive Ne,Salem,OR,United States,US,97301,44.99319,-123.0021,(503) 364-2241,(503) 485-1921,marketing@brimtractor.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N0998A,Full-line,Ag Nh  Grape Harvester; Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Spf Self-Propelled Forage; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Crw Ag Crawler Tractors; Ag Cmb Combine Harvestors; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac,North America,United States,120354
New Holland AG,911-0N0699A,Messick Farm Equip,7481 Lincoln Highway,Abbottstown,PA,United States,US,17301,39.89397,-76.95931,(717) 259-6617,(717) 259-6528,info@messicks.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N0699A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Crw Ag Crawler Tractors; Ag Cmb Combine Harvestors; Pt Fpt Parts/Service (Nh); Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag Sps Self-Propelled Sprayers; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac,North America,United States,118636
New Holland AG,911-0N5185A,Addison Frm & Ind,7008 National Pike,Addison,PA,United States,US,15411,39.75114,-79.34738,(814) 395-3521,(814) 395-5193,rlowdermilk@addisonfarm.com,http://agriculture.newholland.com/Dealers/DLP/Pages/Home.aspx?ID=911-0N5185A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Or Ce - Nhc Ssl; Ag Cti *Common Trac Implements; Ag New Holland; Ag H&F Hay & Pull-Type Forage; Ce New Holland; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,124622
New Holland AG,911-0N3767A,B & R Farm Equipment,15171 Route 522,Beavertown,PA,United States,US,17813,40.76499,-77.13712,(570) 658-8175,(570) 658-7024,bnrkenny@yahoo.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N3767A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,115019
New Holland AG,911-0N3669A,Tracey Road Equipmen,4690 Us-219,Brockway,PA,United States,US,15824,41.1764554,-78.780587,(814) 371-3600,,,,Full-line,Ag Ca  * Common Attachments; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ce Nh Industrial Tractors; Ce New Holland; TractorLdrs/Backhoes,North America,United States,544453
New Holland AG,911-0N7224A,Messick Farm Equip,2510 Ritner Hwy.,Carlisle,PA,United States,US,17015,40.16753,-77.29465,(717) 243-2686,(717) 243-0244,info@messicks.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N7224A,Full-line,Ag Cpt Compact Tractors -40hp; Ag Ca  * Common Attachments; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Crw Ag Crawler Tractors; Ag Cmb Combine Harvestors; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag Sps Self-Propelled Sprayers; Ag Kongskilde Soil; Ag H&F Hay & Pull-Type Forage; Ag New Holland; Ce Nh Industrial Tractors; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac; Ce New Holland,North America,United States,144657
New Holland AG,911-0N9018A,Forrester Farm Eq.,1475 Orchard Road,Chambersburg,PA,United States,US,17202,39.97256,-77.56402,(717) 263-0705,(717) 263-0078,info@forresterfarmeq.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N9018A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Spf Self-Propelled Forage; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag Sps Self-Propelled Sprayers; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+,North America,United States,116421
New Holland AG,911-0N3297A,Vernon Dell Tractor,75 Lively Road,Eighty Four,PA,United States,US,15330,40.15601,-80.12487,(878) 212-9016,(330) 386-3803,sales@vernondell.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N3297A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,509859
New Holland AG,911-0N3415A,Mcdowell Farm Impl,1433 Sandy Lake Road,Grove City,PA,United States,US,16127,41.2239,-80.07608,(814) 786-7955,(814) 786-8261,bill@mcdowellimp.com,http://agriculture.newholland.com/Dealers/DLP/Pages/Home.aspx?ID=911-0N3415A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,115264
New Holland AG,911-0N5695A,Messick Farm Equip,3882 Peters Mountain Road,Halifax,PA,United States,US,17032,40.45943,-76.92723,(717) 896-8404,(717) 367-6662,info@messicks.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N5695A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Crw Ag Crawler Tractors; Ag Cmb Combine Harvestors; Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag Sps Self-Propelled Sprayers; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac,North America,United States,128738
New Holland AG,911-0N3625A,Messick Farm Equip,1094 Texas Palmyra Hwy,Honesdale,PA,United States,US,18431,41.5505601,-75.2177098,(570) 253-2690,(570) 253-2487,info@messicks.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N3625A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,539746
New Holland AG,911-0N4006A,Forshey's Ag & Ind,110 Forshey'S Street,Martinsburg,PA,United States,US,16662,40.31603,-78.32413,(814) 793-3791,(814) 793-4909,forsheys_sales@atlanticbbn.net,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N4006A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag H&F Hay & Pull-Type Forage; Ag New Holland; Ce Nh Industrial Tractors; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ce New Holland,North America,United States,122678
New Holland AG,911-0N3670A,Tracey Road Equipmen,5846 W Rd,Mckean,PA,United States,US,16426,41.9975143,-80.1613483,(814) 257-3458,,,,Full-line,Ag Ca  * Common Attachments; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ce Nh Industrial Tractors; TractorLdrs/Backhoes; Ce New Holland,North America,United States,544454
New Holland AG,911-0N6592A,B & R Farm Equipment,60 Commerce Drive,Milroy,PA,United States,US,17063,40.70531,-77.5951,(717) 667-9000,(717) 667-9026,bnrkenny@yahoo.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N6592A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,117617
New Holland AG,911-0N5427A,Messick Farm Equip,1475 Strickler Rd 100,Mount Joy,PA,United States,US,17552,40.1150253,-76.45479,(717) 367-1319,(717) 367-6662,info@messicks.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N5427A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Crw Ag Crawler Tractors; Ag Cmb Combine Harvestors; Pt Fpt Parts/Service (Nh); Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag Sps Self-Propelled Sprayers; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac,North America,United States,115387
New Holland AG,911-0N5260A,"Ag-Industrial, Inc.",110 S. Railroad Avenue,New Holland,PA,United States,US,17557,40.10205,-76.08614,(717) 354-4191,(717) 355-2272,kkieffer@agindustrial.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N5260A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+,North America,United States,124759
New Holland AG,911-0N2487A,Angelo Equipment,432 Fayette City Road Rt 201 South,Perryopolis,PA,United States,US,15473,40.05999,-79.79263,(724) 736-2420,(724) 736-8253,sales@angeloeq.com,http://agriculture.newholland.com/Dealers/DLP/Pages/Home.aspx?ID=911-0N2487A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; Ag Cti *Common Trac Implements; Ag New Holland; Ag H&F Hay & Pull-Type Forage; Ce New Holland; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,115730
New Holland AG,911-0N7692A,Schreffler Equipment,71 Main Road,Pitman,PA,United States,US,17964,40.71539,-76.51736,(570) 648-1120,(570) 648-2675,info@schrefflerequip.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N7692A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; Ag Cti *Common Trac Implements; Ag New Holland; Ag H&F Hay & Pull-Type Forage; Ce New Holland; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+,North America,United States,116370
New Holland AG,911-0N2774A,Vernon Dell Tractor,1165 New Castle Road,Prospect,PA,United States,US,16052,40.9118,-80.04224,(724) 865-2050,(724) 865-2093,sales@vernondell.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N2774A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,178197
New Holland AG,911-0N4575A,Forrester Farm Eq.,153 Business Way,Stoystown,PA,United States,US,15563,40.1408,-79.02365,(814) 703-8070,(814) 703-8072,will@forresterfarmeq.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N4575A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Spf Self-Propelled Forage; Ag Or Ce - Nhc Ssl; TELEHANDLERS; Ag Nha Ver Auto Guide System; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag Sps Self-Propelled Sprayers; Ag Kongskilde Soil; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+,North America,United States,124752
New Holland AG,911-0N7133A,"Ag-Industrial, Inc.",767 Penn Drive,Tamaqua,PA,United States,US,18252,40.75993,-75.90231,(570) 386-5945,(570) 386-4080,ccoombe@agindustrial.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N7133A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cmb Combine Harvestors; Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+,North America,United States,142087
New Holland AG,911-0N3624A,Messick Farm Equip,1300 Susquehanna Trail,Watsontown,PA,United States,US,17777,41.0604069,-76.8332589,(570) 538-9564,(570) 538-4148,info@messicks.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N3624A,Full-line,Ag Cpt Compact Tractors -40hp; Ag Ca  * Common Attachments; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag New Holland; Ag H&F Hay & Pull-Type Forage; Ce Nh Industrial Tractors; Ce New Holland; Ag Mrt Mid-Hp Tractors 40-139; TractorLdrs/Backhoes,North America,United States,539747
New Holland AG,911-0N3671A,Tracey Road Equipmen,970 Wilkes Barre Township Blvd,Wilkes-Barre,PA,United States,US,18702,41.2239942,-75.8830885,(570) 410-2123,,,,Full-line,Ag Ca  * Common Attachments; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ce Nh Industrial Tractors; Ce New Holland; TractorLdrs/Backhoes,North America,United States,544500
New Holland AG,911-0N3626A,Messick Farm Equip,34872 Route 6,Wysox,PA,United States,US,18854,41.7474023,-76.3281788,(570) 265-7200,(570) 265-7222,info@messicks.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N3626A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,539748
New Holland AG,911-0N3672A,Tracey Road Equipmen,22035 Perry Hwy,Zelienople,PA,United States,US,16063,40.7477481,-80.1159885,(724) 452-7800,,,,Full-line,Ag Ca  * Common Attachments; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ce Nh Industrial Tractors; Ce New Holland; TractorLdrs/Backhoes,North America,United States,544501
New Holland AG,911-0N0830A,Old Stone Tractor Co,2404 Hwy 29 North,Anderson,SC,United States,US,29621,34.53226,-82.58551,(864) 225-4639,(864) 224-3964,sara@oldstonetractor.com,http://agriculture.newholland.com/Dealers/DLP/Pages/Home.aspx?ID=911-0N0830A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139,North America,United States,114478
New Holland AG,911-0N3309A,Carolina Agri-Power,1975 Wisacky Hwy,Bishopville,SC,United States,US,29010,34.17809,-80.20885,(803) 428-5555,(803) 428-5565,ringram@carolinaap.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N3309A,Full-line,Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag Sps Self-Propelled Sprayers; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+,North America,United States,130200
New Holland AG,911-0N1163A,Altman Trac & Eq. Co,1808 E Pamplico,Florence,SC,United States,US,29505,34.15457,-79.74088,(843) 662-0151,(843) 665-8239,cjohnson@altmantractor.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N1163A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; TELEHANDLERS; MIDIEXCAV6-12TONS; Ag Cmb Combine Harvestors; Ag Kongskilde Soil; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac,North America,United States,114356
New Holland AG,911-0N3314A,Carolina Agri-Power,2900 Five Chop Road,Orangeburg,SC,United States,US,29115,33.46001,-80.75475,(803) 534-4031,(803) 534-7098,,,Full-line,Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag Sps Self-Propelled Sprayers; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+,North America,United States,130201
New Holland AG,911-0N3616A,Carolina Agri-Power,3727 Hemingway Highway,Stuckey,SC,United States,US,29554,33.7305712,-79.5141329,(843) 558-3330,(843) 558-5215,Ddennis@carolinaap.com,https://agriculture.newholland.com/en-us/nar/services-and-solutions/find-a-dealer/{dealer-Id}911-0N3616A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Spf Self-Propelled Forage; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cti *Common Trac Implements; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+,North America,United States,186905
New Holland AG,911-0N6100A,Titan Machinery Inc.,4411-6th Avenue Se,Aberdeen,SD,United States,US,57401,45.45906,-98.41026,(605) 225-8170,(605) 225-4671,ECOM.Support@titanmachinery.com,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N6100A,Full-line,Ag Cpt Compact Tractors -40hp; Ag Ca  * Common Attachments; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cmb Combine Harvestors; Ag Cti *Common Trac Implements; Ag Sps Self-Propelled Sprayers; Ag Sed Flexicoil Seeders; Ag H&F Hay & Pull-Type Forage; Ag New Holland; Ce Nh Industrial Tractors; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac; Ce New Holland; TractorLdrs/Backhoes,North America,United States,117953
New Holland AG,911-0N2508A,Premier Equipment,7087 4th Avenue South,Bowdle,SD,United States,US,57428,45.44518,-99.65511,(605) 285-6133,(605) 285-6498,lstiklestad@premiereqsd.com,,Full-line,Ag Cpt Compact Tractors -40hp; Ag Ca  * Common Attachments; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cmb Combine Harvestors; Ag Sps Self-Propelled Sprayers; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag H&F Hay & Pull-Type Forage; Ag New Holland; Ce Nh Industrial Tractors; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac; Ce New Holland; TractorLdrs/Backhoes,North America,United States,169418
New Holland AG,911-0N3621A,Titan Machinery Inc.,3023 Hwy 14 Bypass,Brookings,SD,United States,US,57006,44.327347,-96.753093,(605) 692-6153,(605) 692-7188,BRK1-CNH-Sales@titanmachinery.com,,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Spf Self-Propelled Forage; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cmb Combine Harvestors; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag Sps Self-Propelled Sprayers; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac,North America,United States,540572
New Holland AG,911-0N0127A,Premier Equipment,"Po Bx 596, 805 7th St.",Eureka,SD,United States,US,57437,45.76783,-99.61972,(605) 284-2767,(605) 284-2001,premier@valleytel.net,http://agriculture1.newholland.com/nar/en-us/about-us/buying-services/sale/find-a-dealer#911-0N0127A,Full-line,Ag Ca  * Common Attachments; Ag Cpt Compact Tractors -40hp; Ag Nha Ver Auto Guide System; Ag Or Ce - Nhc Ssl; MIDIEXCAV6-12TONS; Ag Cmb Combine Harvestors; Ag Cti *Common Trac Implements; Ag Sed Flexicoil Seeders; Ag Sps Self-Propelled Sprayers; Ag New Holland; Ce Nh Industrial Tractors; Ag H&F Hay & Pull-Type Forage; Ce New Holland; TractorLdrs/Backhoes; Ag Mrt Mid-Hp Tractors 40-139; Ag Hht High-Hp Trac. 140hp+; Ag 4wd Articulated 4wd Trac,North America,United States,117554
